Entrance_Latitude,Entrance_Longitude,entrance_georeference
40.7375079,-73.8774159,POINT (-73.8774159 40.7375079)
40.7373292,-73.8772103,POINT (-73.8772103 40.7373292)
40.7361017,-73.8771659,POINT (-73.8771659 40.7361017)
40.7358946,-73.8768826,POINT (-73.8768826 40.7358946)
40.736292,-73.8764169,POINT (-73.8764169 40.736292)
40.7427942,-73.8830343,POINT (-73.8830343 40.7427942)
40.7429634,-73.8827269,POINT (-73.8827269 40.7429634)
40.741877,-73.8814654,POINT (-73.8814654 40.741877)
40.7417271,-73.8811841,POINT (-73.8811841 40.7417271)
40.742052,-73.8810756,POINT (-73.8810756 40.742052)
40.747034,-73.892555,POINT (-73.892555 40.747034)
40.7472534,-73.8921113,POINT (-73.8921113 40.7472534)
40.7465719,-73.8914756,POINT (-73.8914756 40.7465719)
40.7466363,-73.8909685,POINT (-73.8909685 40.7466363)
40.746814,-73.8909408,POINT (-73.8909408 40.746814)
40.7463993,-73.8902824,POINT (-73.8902824 40.7463993)
40.7459586,-73.8901975,POINT (-73.8901975 40.7459586)
40.7466852,-73.8907723,POINT (-73.8907723 40.7466852)
40.7491552,-73.897499,POINT (-73.897499 40.7491552)
40.7493391,-73.89738,POINT (-73.89738 40.7493391)
40.7530985,-73.9071227,POINT (-73.9071227 40.7530985)
40.7534372,-73.9068952,POINT (-73.9068952 40.7534372)
40.756634,-73.9144105,POINT (-73.9144105 40.756634)
40.7568842,-73.9143001,POINT (-73.9143001 40.7568842)
40.7558009,-73.9126475,POINT (-73.9126475 40.7558009)
40.756029,-73.91218,POINT (-73.91218 40.756029)
40.756583,-73.921108,POINT (-73.921108 40.756583)
40.7566892,-73.9206183,POINT (-73.9206183 40.7566892)
40.758143,-73.919842,POINT (-73.919842 40.758143)
40.7583025,-73.9193969,POINT (-73.9193969 40.7583025)
40.7518701,-73.9304904,POINT (-73.9304904 40.7518701)
40.752211,-73.9292685,POINT (-73.9292685 40.752211)
40.7522442,-73.9287628,POINT (-73.9287628 40.7522442)
40.7522459,-73.92766,POINT (-73.92766 40.7522459)
40.7519304,-73.9270977,POINT (-73.9270977 40.7519304)
40.748679,-73.9384765,POINT (-73.9384765 40.748679)
40.7484659,-73.9382935,POINT (-73.9382935 40.7484659)
40.7490951,-73.9379014,POINT (-73.9379014 40.7490951)
40.7487132,-73.9373725,POINT (-73.9373725 40.7487132)
40.7488211,-73.9370584,POINT (-73.9370584 40.7488211)
40.7498886,-73.9361878,POINT (-73.9361878 40.7498886)
40.749598,-73.9360732,POINT (-73.9360732 40.749598)
40.7488969,-73.9378479,POINT (-73.9378479 40.7488969)
40.747954,-73.94724,POINT (-73.94724 40.747954)
40.7482048,-73.9471589,POINT (-73.9471589 40.7482048)
40.7477378,-73.9446888,POINT (-73.9446888 40.7477378)
40.7473711,-73.9442712,POINT (-73.9442712 40.7473711)
40.757804,-73.971141,POINT (-73.971141 40.757804)
40.757784,-73.971098,POINT (-73.971098 40.757784)
40.75812,-73.970958,POINT (-73.970958 40.75812)
40.758329,-73.970567,POINT (-73.970567 40.758329)
40.7573651,-73.9694266,POINT (-73.9694266 40.7573651)
40.7577948,-73.9691049,POINT (-73.9691049 40.7577948)
40.7576771,-73.9690632,POINT (-73.9690632 40.7576771)
40.7578434,-73.9695265,POINT (-73.9695265 40.7578434)
40.7576468,-73.969628,POINT (-73.969628 40.7576468)
40.7574301,-73.9692498,POINT (-73.9692498 40.7574301)
40.7606388,-73.9764862,POINT (-73.9764862 40.7606388)
40.7602156,-73.975496,POINT (-73.975496 40.7602156)
40.7603321,-73.9754237,POINT (-73.9754237 40.7603321)
40.759559,-73.9739911,POINT (-73.9739911 40.759559)
40.7596258,-73.9737347,POINT (-73.9737347 40.7596258)
40.7632069,-73.9826682,POINT (-73.9826682 40.7632069)
40.7633428,-73.9825738,POINT (-73.9825738 40.7633428)
40.7628075,-73.9817178,POINT (-73.9817178 40.7628075)
40.7629497,-73.9816298,POINT (-73.9816298 40.7629497)
40.6722991,-73.83559,POINT (-73.83559 40.6722991)
40.6720644,-73.8355034,POINT (-73.8355034 40.6720644)
40.6719587,-73.8355149,POINT (-73.8355149 40.6719587)
40.6724666,-73.835764,POINT (-73.835764 40.6724666)
40.6693618,-73.8348422,POINT (-73.8348422 40.6693618)
40.6669955,-73.8334689,POINT (-73.8334689 40.6669955)
40.6694622,-73.8344867,POINT (-73.8344867 40.6694622)
40.6604843,-73.830536,POINT (-73.830536 40.6604843)
40.6604882,-73.8305183,POINT (-73.8305183 40.6604882)
40.6604352,-73.8305163,POINT (-73.8305163 40.6604352)
40.6601692,-73.8303928,POINT (-73.8303928 40.6601692)
40.6080632,-73.815982,POINT (-73.815982 40.6080632)
40.5880155,-73.8141178,POINT (-73.8141178 40.5880155)
40.5878304,-73.8140067,POINT (-73.8140067 40.5878304)
40.588098,-73.8139015,POINT (-73.8139015 40.588098)
40.5879191,-73.813786,POINT (-73.813786 40.5879191)
40.5852808,-73.8204642,POINT (-73.8204642 40.5852808)
40.5855576,-73.8203339,POINT (-73.8203339 40.5855576)
40.5853825,-73.8202185,POINT (-73.8202185 40.5853825)
40.583187,-73.827388,POINT (-73.827388 40.583187)
40.583435,-73.827232,POINT (-73.827232 40.583435)
40.583248,-73.827163,POINT (-73.827163 40.583248)
40.5805473,-73.8374145,POINT (-73.8374145 40.5805473)
40.590744,-73.797789,POINT (-73.797789 40.590744)
40.5911261,-73.7964627,POINT (-73.7964627 40.5911261)
40.5909276,-73.7964192,POINT (-73.7964192 40.5909276)
40.590951,-73.796176,POINT (-73.796176 40.590951)
40.591157,-73.7961994,POINT (-73.7961994 40.591157)
40.5911125,-73.7963507,POINT (-73.7963507 40.5911125)
40.5910896,-73.7965613,POINT (-73.7965613 40.5910896)
40.5924904,-73.7894055,POINT (-73.7894055 40.5924904)
40.5922865,-73.7893844,POINT (-73.7893844 40.5922865)
40.592292,-73.789153,POINT (-73.789153 40.592292)
40.5925006,-73.7891453,POINT (-73.7891453 40.5925006)
40.5922561,-73.7874086,POINT (-73.7874086 40.5922561)
40.593091,-73.7759873,POINT (-73.7759873 40.593091)
40.5928934,-73.775953,POINT (-73.775953 40.5928934)
40.5931188,-73.7757271,POINT (-73.7757271 40.5931188)
40.5929122,-73.7757076,POINT (-73.7757076 40.5929122)
40.595521,-73.768271,POINT (-73.768271 40.595521)
40.5953655,-73.7681141,POINT (-73.7681141 40.5953655)
40.5956512,-73.7680667,POINT (-73.7680667 40.5956512)
40.5954873,-73.7679138,POINT (-73.7679138 40.5954873)
40.5997277,-73.7619694,POINT (-73.7619694 40.5997277)
40.5995486,-73.7617121,POINT (-73.7617121 40.5995486)
40.5996995,-73.7615769,POINT (-73.7615769 40.5996995)
40.604657,-73.754178,POINT (-73.754178 40.604657)
40.634552,-74.010726,POINT (-74.010726 40.634552)
40.6355523,-74.0126802,POINT (-74.0126802 40.6355523)
40.632179,-74.006658,POINT (-74.006658 40.632179)
40.630609,-74.004067,POINT (-74.004067 40.630609)
40.625606,-73.99683,POINT (-73.99683 40.625606)
40.624246,-73.995962,POINT (-73.995962 40.624246)
40.621306,-73.991469,POINT (-73.991469 40.621306)
40.6200793,-73.989426,POINT (-73.989426 40.6200793)
40.617341,-73.98484,POINT (-73.98484 40.617341)
40.612989,-73.982084,POINT (-73.982084 40.612989)
40.6106019,-73.9816236,POINT (-73.9816236 40.6106019)
40.605107,-73.980578,POINT (-73.980578 40.605107)
40.6032318,-73.9802017,POINT (-73.9802017 40.6032318)
40.598512,-73.979335,POINT (-73.979335 40.598512)
40.5964727,-73.9789484,POINT (-73.9789484 40.5964727)
40.5927522,-73.9782375,POINT (-73.9782375 40.5927522)
40.5764558,-73.9812435,POINT (-73.9812435 40.5764558)
40.5769,-73.980846,POINT (-73.980846 40.5769)
40.575798,-73.9809268,POINT (-73.9809268 40.575798)
40.7830595,-73.9477571,POINT (-73.9477571 40.7830595)
40.7828049,-73.9483903,POINT (-73.9483903 40.7828049)
40.7839153,-73.9475601,POINT (-73.9475601 40.7839153)
40.7841841,-73.9474,POINT (-73.9474 40.7841841)
40.776063,-73.9528518,POINT (-73.9528518 40.776063)
40.7775983,-73.9508257,POINT (-73.9508257 40.7775983)
40.7778649,-73.9514473,POINT (-73.9514473 40.7778649)
40.7777238,-73.951593,POINT (-73.951593 40.7777238)
40.7669623,-73.9595894,POINT (-73.9595894 40.7669623)
40.7672033,-73.9594195,POINT (-73.9594195 40.7672033)
40.7685671,-73.9583424,POINT (-73.9583424 40.7685671)
40.7691118,-73.9583566,POINT (-73.9583566 40.7691118)
40.6441717,-74.0731753,POINT (-74.0731753 40.6441717)
40.6440768,-74.0729974,POINT (-74.0729974 40.6440768)
40.6376665,-74.0750213,POINT (-74.0750213 40.6376665)
40.6273214,-74.075095,POINT (-74.075095 40.6273214)
40.6286019,-74.0752482,POINT (-74.0752482 40.6286019)
40.6207463,-74.0710103,POINT (-74.0710103 40.6207463)
40.6216363,-74.0717437,POINT (-74.0717437 40.6216363)
40.6215752,-74.0717062,POINT (-74.0717062 40.6215752)
40.6218984,-74.0716411,POINT (-74.0716411 40.6218984)
40.6036771,-74.0836629,POINT (-74.0836629 40.6036771)
40.5963353,-74.0874145,POINT (-74.0874145 40.5963353)
40.5960874,-74.0875644,POINT (-74.0875644 40.5960874)
40.5961168,-74.087835,POINT (-74.087835 40.5961168)
40.5885359,-74.0963615,POINT (-74.0963615 40.5885359)
40.5886604,-74.0966051,POINT (-74.0966051 40.5886604)
40.5888984,-74.0961957,POINT (-74.0961957 40.5888984)
40.5891445,-74.0958581,POINT (-74.0958581 40.5891445)
40.5886609,-74.0961114,POINT (-74.0961114 40.5886609)
40.5889957,-74.0956595,POINT (-74.0956595 40.5889957)
40.5839541,-74.1027069,POINT (-74.1027069 40.5839541)
40.5840621,-74.1029119,POINT (-74.1029119 40.5840621)
40.5790723,-74.109741,POINT (-74.109741 40.5790723)
40.578932,-74.1095677,POINT (-74.1095677 40.578932)
40.5794981,-74.1091261,POINT (-74.1091261 40.5794981)
40.5794375,-74.1090141,POINT (-74.1090141 40.5794375)
40.5740313,-74.116692,POINT (-74.116692 40.5740313)
40.5739452,-74.1165236,POINT (-74.1165236 40.5739452)
40.5737295,-74.11672,POINT (-74.11672 40.5737295)
40.5733062,-74.1176127,POINT (-74.1176127 40.5733062)
40.5730202,-74.11777,POINT (-74.11777 40.5730202)
40.5646184,-74.1268361,POINT (-74.1268361 40.5646184)
40.5646862,-74.1269428,POINT (-74.1269428 40.5646862)
40.565183,-74.1260393,POINT (-74.1260393 40.565183)
40.5653725,-74.1263119,POINT (-74.1263119 40.5653725)
40.5559377,-74.1374575,POINT (-74.1374575 40.5559377)
40.5568692,-74.1362968,POINT (-74.1362968 40.5568692)
40.5560285,-74.1375685,POINT (-74.1375685 40.5560285)
40.5517017,-74.1506414,POINT (-74.1506414 40.5517017)
40.5515581,-74.1505732,POINT (-74.1505732 40.5515581)
40.5513411,-74.1514872,POINT (-74.1514872 40.5513411)
40.5511093,-74.1513866,POINT (-74.1513866 40.5511093)
40.5448229,-74.1645123,POINT (-74.1645123 40.5448229)
40.5444177,-74.1652063,POINT (-74.1652063 40.5444177)
40.5442311,-74.1650514,POINT (-74.1650514 40.5442311)
40.540231,-74.1787012,POINT (-74.1787012 40.540231)
40.5406763,-74.1774522,POINT (-74.1774522 40.5406763)
40.5405775,-74.1774347,POINT (-74.1774347 40.5405775)
40.5331368,-74.1922904,POINT (-74.1922904 40.5331368)
40.5332341,-74.1923434,POINT (-74.1923434 40.5332341)
40.5251148,-74.200672,POINT (-74.200672 40.5251148)
40.5254041,-74.2007462,POINT (-74.2007462 40.5254041)
40.5256747,-74.1995091,POINT (-74.1995091 40.5256747)
40.5405641,-74.1784425,POINT (-74.1784425 40.5405641)
40.522445,-74.2171263,POINT (-74.2171263 40.522445)
40.5226659,-74.2171705,POINT (-74.2171705 40.5226659)
40.5196294,-74.2295408,POINT (-74.2295408 40.5196294)
40.5194737,-74.2294915,POINT (-74.2294915 40.5194737)
40.5196676,-74.2286845,POINT (-74.2286845 40.5196676)
40.5197629,-74.2289145,POINT (-74.2289145 40.5197629)
40.5167299,-74.2420297,POINT (-74.2420297 40.5167299)
40.516807,-74.2418387,POINT (-74.2418387 40.516807)
40.5165928,-74.2418934,POINT (-74.2418934 40.5165928)
40.5132347,-74.2509716,POINT (-74.2509716 40.5132347)
40.5133997,-74.2511586,POINT (-74.2511586 40.5133997)
40.5121599,-74.2529363,POINT (-74.2529363 40.5121599)
40.5122061,-74.2528318,POINT (-74.2528318 40.5122061)
40.6464022,-73.9944751,POINT (-73.9944751 40.6464022)
40.640185,-73.994423,POINT (-73.994423 40.640185)
40.64136,-73.994411,POINT (-73.994411 40.64136)
40.64018,-73.99422,POINT (-73.99422 40.64018)
40.6413647,-73.994196,POINT (-73.994196 40.6413647)
40.6362822,-73.994899,POINT (-73.994899 40.6362822)
40.6364489,-73.994877,POINT (-73.994877 40.6364489)
40.6362692,-73.9946925,POINT (-73.9946925 40.6362692)
40.6364335,-73.9946737,POINT (-73.9946737 40.6364335)
40.6315288,-73.9956256,POINT (-73.9956256 40.6315288)
40.631709,-73.995283,POINT (-73.995283 40.631709)
40.631389,-73.995262,POINT (-73.995262 40.631389)
40.6271574,-73.9968629,POINT (-73.9968629 40.6271574)
40.6273515,-73.9967384,POINT (-73.9967384 40.6273515)
40.627299,-73.996465,POINT (-73.996465 40.627299)
40.6191533,-73.99925,POINT (-73.99925 40.6191533)
40.6188574,-73.9991858,POINT (-73.9991858 40.6188574)
40.6188992,-73.9988367,POINT (-73.9988367 40.6188992)
40.6203538,-73.9987699,POINT (-73.9987699 40.6203538)
40.6203246,-73.9985607,POINT (-73.9985607 40.6203246)
40.6187459,-73.9990235,POINT (-73.9990235 40.6187459)
40.6128744,-74.0008872,POINT (-74.0008872 40.6128744)
40.612847,-74.000721,POINT (-74.000721 40.612847)
40.614054,-74.000585,POINT (-74.000585 40.614054)
40.614018,-74.000378,POINT (-74.000378 40.614018)
40.607723,-74.001894,POINT (-74.001894 40.607723)
40.607897,-74.001628,POINT (-74.001628 40.607897)
40.6076142,-74.0014876,POINT (-74.0014876 40.6076142)
40.604631,-73.998498,POINT (-73.998498 40.604631)
40.604789,-73.998349,POINT (-73.998349 40.604789)
40.604439,-73.998164,POINT (-73.998164 40.604439)
40.604587,-73.998007,POINT (-73.998007 40.604587)
40.601993,-73.99413,POINT (-73.99413 40.601993)
40.6021736,-73.9939783,POINT (-73.9939783 40.6021736)
40.601726,-73.993696,POINT (-73.993696 40.601726)
40.601898,-73.993538,POINT (-73.993538 40.601898)
40.6021609,-73.9939382,POINT (-73.9939382 40.6021609)
40.597952,-73.987442,POINT (-73.987442 40.597952)
40.5981,-73.987279,POINT (-73.987279 40.5981)
40.597751,-73.987112,POINT (-73.987112 40.597751)
40.597889,-73.986958,POINT (-73.986958 40.597889)
40.588305,-73.983791,POINT (-73.983791 40.588305)
40.588022,-73.983735,POINT (-73.983735 40.588022)
40.5883299,-73.9835485,POINT (-73.9835485 40.5883299)
40.5880448,-73.9834982,POINT (-73.9834982 40.5880448)
